feature,category,fwd_ret_1_ic,fwd_ret_1_pval,fwd_ret_1_n,fwd_ret_1_icir,fwd_ret_1_hit_rate,fwd_ret_3_ic,fwd_ret_3_pval,fwd_ret_3_n,fwd_ret_3_icir,fwd_ret_3_hit_rate,fwd_ret_6_ic,fwd_ret_6_pval,fwd_ret_6_n,fwd_ret_6_icir,fwd_ret_6_hit_rate,fwd_ret_12_ic,fwd_ret_12_pval,fwd_ret_12_n,fwd_ret_12_icir,fwd_ret_12_hit_rate,fwd_ret_1_qval,fwd_ret_3_qval,fwd_ret_6_qval,fwd_ret_12_qval,max_abs_ic,fwd_ret_1_abs_ic,fwd_ret_3_abs_ic,fwd_ret_6_abs_ic,fwd_ret_12_abs_ic
V_volOfVol_12_pct_N,Volatility,-0.0012521458829489757,0.9266432555216402,5409,-0.007636061164421987,0.5073991860895302,-0.005411887546017283,0.6906795116030211,5409,-0.0003094364380229378,0.5139582177851728,0.0021119015414626336,0.8765958653945682,5409,-0.01623553410445451,0.5165464965797745,0.0034186643752984556,0.8015269881851426,5409,-0.09490126795060941,0.5181213017751479,0.9831099976087642,0.862051119745124,0.9483448624600379,0.9711932849542603,0.005411887546017283,0.0012521458829489757,0.005411887546017283,0.0021119015414626336,0.0034186643752984556
M_N_V_rangeExpansion_21_rat_N,Oscillator,0.0004352462934638999,0.9744765925151713,5406,0.010480169688603718,0.507125670923561,0.024561282954425907,0.07095966063317866,5406,0.06517963065371139,0.5136884942656308,0.013515062466160556,0.32045788396779784,5406,0.10644255646001932,0.5162782093969663,-0.006336319135525087,0.6413744069532723,5406,-0.04113182320702869,0.5182238667900092,0.988067042388287,0.28563041170967773,0.8034091456692185,0.8686643453157014,0.024561282954425907,0.0004352462934638999,0.024561282954425907,0.013515062466160556,0.006336319135525087
V_volOfVol_21_pct_N,Volatility,0.0019603486422890746,0.8854827771653673,5400,-0.023537031901278645,0.5073188808597369,0.002125474695660998,0.8759117358782995,5400,0.02328083221241852,0.5137037037037037,-0.0018176644427639842,0.8937665692250744,5400,-0.019810126808180253,0.5164814814814814,-0.01262353053502429,0.3536885530300704,5400,-0.09410948984627349,0.5187997777366179,0.9831099976087642,0.9460401957262092,0.9510592980215534,0.618024208452544,0.01262353053502429,0.0019603486422890746,0.002125474695660998,0.0018176644427639842,0.01262353053502429
D_N_premiumRange_rat_N,Derivative,-0.004456577746963034,0.7427805310938776,5425,-0.31911514036431177,0.5077519379844961,0.019910419843972852,0.14256619514508487,5425,-0.10519777907870662,0.5146651909241837,0.01869261132850055,0.16863601450158205,5425,-0.1566121354451551,0.5174322080796901,0.020964491004251205,0.12260165108990437,5425,-0.1303424969695613,0.5197416974169742,0.9696049148736804,0.3879670228538375,0.63271715089456,0.3037593146406586,0.020964491004251205,0.004456577746963034,0.019910419843972852,0.01869261132850055,0.020964491004251205
V_skew_12_rat_N,Volatility,0.003942715979286821,0.7717865988211401,5414,0.009089566755404378,0.49528737756422103,0.010227460528691217,0.4518217794557665,5414,-0.04074644078208902,0.5036941263391208,0.02329611176416721,0.08653568866031221,5414,-0.06923360462496632,0.4996305873660879,0.014488858535017246,0.2864695845403421,5414,-0.16908572561033258,0.4971365231849252,0.9696049148736804,0.6988689543262817,0.48560504448244796,0.5403858072010999,0.02329611176416721,0.003942715979286821,0.010227460528691217,0.02329611176416721,0.014488858535017246
V_kurtosis_12_rat_N,Volatility,-0.010741143558638195,0.4294270662660876,5414,-0.08255670998339291,0.5021253003141748,-0.01893328430385942,0.1636463687631252,5414,-0.14837819709068786,0.513852973771703,-0.016233973246097298,0.23236188157719043,5414,-0.1365776607744578,0.51865533801256,-0.015725987785919493,0.24730472929015299,5414,-0.17726142506452847,0.5069277664880842,0.920730035241421,0.3942608150101554,0.6887870061038145,0.4887212507400643,0.01893328430385942,0.010741143558638195,0.01893328430385942,0.016233973246097298,0.015725987785919493
V_skew_21_rat_N,Volatility,0.009336478004863563,0.4925479265899517,5405,-0.06417183049350128,0.4988893002591633,0.0076263176756837655,0.5751006145609625,5405,-0.14539291470074517,0.49343200740055504,0.013970209171839448,0.3044749752614851,5405,-0.1867858310400079,0.491581868640148,0.025469302930287287,0.06115947147330528,5405,-0.16496079701428412,0.4933382679496669,0.920730035241421,0.7761520489196729,0.7775822445139465,0.23503617429828189,0.025469302930287287,0.009336478004863563,0.0076263176756837655,0.013970209171839448,0.025469302930287287
V_kurtosis_21_rat_N,Volatility,-0.008202651944839472,0.5465625681755674,5405,-0.20447193719108642,0.5062939651980748,-0.01920121547515316,0.1581113478711616,5405,-0.20589381006443214,0.5108233117483811,-0.0198939093201047,0.1436368657557628,5405,-0.1224607937234463,0.5119333950046253,-0.026872236802714163,0.04821009365925196,5405,-0.13319485504544054,0.5075869726128793,0.920730035241421,0.3942608150101554,0.6305504033935956,0.2283043423796628,0.026872236802714163,0.008202651944839472,0.01920121547515316,0.0198939093201047,0.026872236802714163
V_skew_42_rat_N,Volatility,0.02569588984044855,0.059385493611801066,5384,-0.05977599923304081,0.5015796320386545,0.02803471586674262,0.0396867258419047,5384,-0.13923876064580018,0.49554234769687966,0.06005422722226028,1.036189006457918e-05,5384,-0.12454303217025771,0.513558692421991,0.08328617032777866,9.33400250268066e-10,5384,-0.10422390034190306,0.5318595578673602,0.7268995443382483,0.23088381131551663,0.0005733579169067146,5.164814718149965e-08,0.08328617032777866,0.02569588984044855,0.02803471586674262,0.06005422722226028,0.08328617032777866
V_kurtosis_42_rat_N,Volatility,-0.0024027465265694676,0.8600876153659667,5384,-0.025684446218352343,0.5101282289537261,0.002078405368865777,0.8788168047405392,5384,0.0180610342189703,0.5157875185735513,0.005571675885856534,0.6827347944038538,5384,0.01540193379149768,0.5144873699851411,-0.004437674672898298,0.7447696273564886,5384,-0.035779018079789504,0.5164406464796581,0.9831099976087642,0.9460401957262092,0.8895608324046438,0.9366042283422508,0.005571675885856534,0.0024027465265694676,0.002078405368865777,0.005571675885856534,0.004437674672898298
V_maxDrawdown_21_pct_N,Volatility,-0.011017585405048198,0.41799144996331705,5406,-0.49580280339919974,0.492874329076439,-0.019208327307989513,0.1579188538003831,5406,-0.5655757743561024,0.4863115057343692,-0.007453876890292303,0.5837393209159569,5406,-0.5548809406869242,0.48372179060303366,-0.015841008308480748,0.24421258575301552,5406,-0.5548385046034856,0.48177613320999074,0.920730035241421,0.3942608150101554,0.8868521633484934,0.488425171506031,0.019208327307989513,0.011017585405048198,0.019208327307989513,0.007453876890292303,0.015841008308480748
M_V_sharpe_21_rat_N,Momentum,-0.010316062255226285,0.44829038266316845,5405,-0.4224828163037369,0.49185486856719735,-0.019794499705148766,0.14564934476597813,5405,-0.5260178635902438,0.48196114708603144,-0.012187306334775447,0.37034836679372485,5405,-0.5821462691404405,0.4860314523589269,-0.02540966888987147,0.06176828030148364,5405,-0.6898372217502573,0.48279052553663954,0.920730035241421,0.389964374696006,0.8608786709485695,0.23503617429828189,0.02540966888987147,0.010316062255226285,0.019794499705148766,0.012187306334775447,0.02540966888987147
M_V_sortino_21_rat_N,Momentum,-0.010800052370355171,0.4272854574682856,5405,-0.3887741254947691,0.49185486856719735,-0.02090277059355928,0.12440181593328749,5405,-0.48087188321124724,0.48196114708603144,-0.012917157246871171,0.342380283197277,5405,-0.5342235257696768,0.4860314523589269,-0.024033344537228562,0.07727063082296536,5405,-0.6534345844626056,0.48279052553663954,0.920730035241421,0.36229300780571444,0.8236974929093911,0.25198706078214245,0.024033344537228562,0.010800052370355171,0.02090277059355928,0.012917157246871171,0.024033344537228562
M_V_calmar_21_rat_N,Momentum,-0.013637914593413823,0.31612314948380094,5405,-0.41543176682135713,0.49185486856719735,-0.021459343947707262,0.11468514013354583,5405,-0.5203461640068211,0.48196114708603144,-0.017523957785893073,0.19769737055820658,5405,-0.5923043459141423,0.4860314523589269,-0.027637516015667735,0.042174665458584844,5405,-0.6661517850408252,0.48279052553663954,0.920730035241421,0.34614060476670194,0.6434855590718096,0.2273513638206263,0.027637516015667735,0.013637914593413823,0.021459343947707262,0.017523957785893073,0.027637516015667735
V_maxDrawdown_42_pct_N,Volatility,0.0014733498511355996,0.9139218084596556,5385,-0.7068257852597251,0.4927536231884058,-0.0025771781061096444,0.8500329891812052,5385,-0.7292741394657353,0.4863509749303621,0.007870641802549967,0.5636404371714193,5385,-0.7274723677047881,0.48356545961002784,-0.002634427168316367,0.8467424582672174,5385,-0.7067713582498736,0.4812407132243685,0.9831099976087642,0.9460401957262092,0.8868521633484934,0.9804422209982994,0.007870641802549967,0.0014733498511355996,0.0025771781061096444,0.007870641802549967,0.002634427168316367
M_V_sharpe_42_rat_N,Momentum,0.0036587484260807816,0.7883899346143927,5384,-0.6532124257942303,0.5002787585950567,-0.0027617458280602015,0.8394488689336235,5384,-0.7545221153896978,0.4988855869242199,0.01853323580085161,0.1739277267863192,5384,-0.794603673807091,0.49684249628528976,0.0023553454001544417,0.8628201647707019,5384,-0.8889569847025686,0.49117592420583317,0.9696049148736804,0.9460401957262092,0.63271715089456,0.9804422209982994,0.01853323580085161,0.0036587484260807816,0.0027617458280602015,0.01853323580085161,0.0023553454001544417
M_V_sortino_42_rat_N,Momentum,0.004184578538038044,0.7588611692848851,5384,-0.5302667245219645,0.5002787585950567,-0.0024797127390937096,0.8556542966597138,5384,-0.6351807945043355,0.4988855869242199,0.0185929413131112,0.17254488940736643,5384,-0.6885172704043778,0.49684249628528976,0.002359532113282247,0.8625787452755341,5384,-0.8054076866951466,0.49117592420583317,0.9696049148736804,0.9460401957262092,0.63271715089456,0.9804422209982994,0.0185929413131112,0.004184578538038044,0.0024797127390937096,0.0185929413131112,0.002359532113282247
M_V_calmar_42_rat_N,Momentum,0.0027138025945110155,0.8421990563010002,5384,-0.5019522159004671,0.5002787585950567,-0.005537365681680812,0.6845830866899091,5384,-0.6013748340730036,0.4988855869242199,0.017336105670720147,0.2034264616768986,5384,-0.6343245032757461,0.49684249628528976,0.0030460999639157814,0.823178697533595,5384,-0.7365096100624858,0.49117592420583317,0.9831099976087642,0.862051119745124,0.6487769325705768,0.9804422209982994,0.017336105670720147,0.0027138025945110155,0.005537365681680812,0.017336105670720147,0.0030460999639157814
V_autocorr_12_bnd_N,Volatility,0.007386458069160929,0.5868704809790797,5414,0.14137895721099702,0.5015708741452597,0.0019945203813116308,0.8833507851660387,5414,0.05572210158145679,0.495382342076099,0.008417785765252414,0.5357531996171778,5414,0.03227364671335891,0.4987070557813077,-0.01915686429554234,0.15872762774563792,5414,-0.08476786142207142,0.481248845372252,0.920730035241421,0.9460401957262092,0.8868521633484934,0.356064678456431,0.01915686429554234,0.007386458069160929,0.0019945203813116308,0.008417785765252414,0.01915686429554234
V_autocorr_21_bnd_N,Volatility,-0.006465960627985624,0.6345987644072353,5405,-0.03060499191262003,0.49648278415401703,-0.02702680564482169,0.04693579693241173,5405,-0.13352581731503196,0.48547641073080483,-0.019427456263574498,0.15326715149375905,5405,-0.0973859767827363,0.49879740980573545,-0.04455010681622394,0.0010523819315762864,5405,-0.22148789954777529,0.47964470762398226,0.920730035241421,0.251333622283237,0.6305504033935956,0.01588140005833305,0.04455010681622394,0.006465960627985624,0.02702680564482169,0.019427456263574498,0.04455010681622394
N_P_zScore_12_zsc_N,Normalized,-0.011286744404873298,0.4063190011061374,5415,0.05363124794737643,0.48078344419807834,-0.018685133759374015,0.16919978399143287,5415,-0.18503406186023785,0.4729455216989843,0.007004622546957581,0.6063194582604414,5415,-0.19433518846570028,0.489196675900277,-0.006755405925613721,0.6191898806647695,5415,-0.3818299125683408,0.4806058367196158,0.920730035241421,0.39559386116306844,0.8868521633484934,0.8683459186031687,0.018685133759374015,0.011286744404873298,0.018685133759374015,0.007004622546957581,0.006755405925613721
N_P_zScore_21_zsc_N,Normalized,-0.016148239878336038,0.23518410145178378,5406,-0.1527724939991996,0.48861743475846753,-0.024473327111200465,0.07197643858803605,5406,-0.31240104958045745,0.47909729929707734,0.001973763831636554,0.8846409457900778,5406,-0.31954017644705635,0.49019607843137253,-0.018014656584364342,0.185390849839788,5406,-0.5087166215846975,0.48122109158186865,0.920730035241421,0.28563041170967773,0.9483448624600379,0.39967378017408844,0.024473327111200465,0.016148239878336038,0.024473327111200465,0.001973763831636554,0.018014656584364342
N_P_zScore_42_zsc_N,Normalized,-0.0052060031410719855,0.7025031005409855,5385,-0.22944231363689938,0.49349684132292826,-0.01375917391658375,0.31273644633669323,5385,-0.3908727343877829,0.48226555246053854,0.009515819456396214,0.485084092028062,5385,-0.44091015746223317,0.4891364902506964,-0.013065914744360708,0.33774588421795637,5385,-0.6438121146367785,0.4934992570579495,0.963764584213253,0.5657457694365194,0.8658490244801966,0.5964448593636251,0.01375917391658375,0.0052060031410719855,0.01375917391658375,0.009515819456396214,0.013065914744360708
V_volMomentum_6_pct_N,Volatility,0.0036868120055616287,0.786169023526878,5417,0.0146421599363777,0.49926117473217585,0.010471265669944808,0.44098481784770804,5417,-0.0943911256356908,0.5041535905482739,0.019611297090964125,0.14896344358060834,5417,0.0910110125082259,0.5076610670112608,-0.013970310961173097,0.3039349846560687,5417,-0.2131156470143258,0.4948301329394387,0.9696049148736804,0.6988689543262817,0.6305504033935956,0.5512375598877801,0.019611297090964125,0.0036868120055616287,0.010471265669944808,0.019611297090964125,0.013970310961173097
V_volMomentum_12_pct_N,Volatility,0.0014435344414270557,0.9154778228902545,5408,-0.0946674186131344,0.4971322849213691,-0.004636363177059258,0.7331961687229982,5408,-0.03197965713698269,0.49648668639053256,-0.011691356479726868,0.3900081840388602,5408,0.0332432310138039,0.4942677514792899,-0.015049294772892003,0.26850216238472496,5408,0.017477182858618674,0.4987978546328833,0.9831099976087642,0.8870263846447275,0.8608786709485695,0.5243689288925216,0.015049294772892003,0.0014435344414270557,0.004636363177059258,0.011691356479726868,0.015049294772892003
V_volMomentum_21_pct_N,Volatility,0.00484749014232498,0.7218623168601316,5395,0.10347804609606831,0.5042655786350149,0.00507225459721941,0.7095380813919333,5395,0.11500239920318775,0.509545875810936,8.334332339876917e-05,0.9951168142651906,5395,0.052789896665171344,0.5086190917516219,0.03343344123867481,0.0140561227606556,5395,0.14166044180511336,0.5113088616981831,0.9696049148736804,0.8789800112765741,0.9951168142651906,0.12394367429059523,0.03343344123867481,0.00484749014232498,0.00507225459721941,8.334332339876917e-05,0.03343344123867481
B_consecutiveUp_bnd_N,Other,-0.012373960407477297,0.3621331256622268,5426,0.0022778381845669723,0.48546511627906974,-0.01063060463578275,0.4336818491395015,5426,-0.17681677418444858,0.4934640522875817,0.015749079028036173,0.24608803274880922,5426,-0.03604271755330758,0.5137981118373275,0.0199943921893354,0.1408528443322322,5426,0.03369718980229828,0.5192447349310094,0.920730035241421,0.6988689543262817,0.7137563123582308,0.32474405776597975,0.0199943921893354,0.012373960407477297,0.01063060463578275,0.015749079028036173,0.0199943921893354
B_consecutiveDown_bnd_N,Other,0.01814616813140385,0.18139439696316204,5426,0.11432826578725414,0.5305586801649794,0.01898963657740328,0.16193092621483887,5426,0.2846614798363298,0.5363568215892054,-0.006882763584320655,0.6122368382496599,5426,0.17462050576851965,0.5206146926536732,-0.009601668363648555,0.4794884540010088,5426,0.16080169768005467,0.5196850393700787,0.9013828165571316,0.3942608150101554,0.8868521633484934,0.7553798800826246,0.01898963657740328,0.01814616813140385,0.01898963657740328,0.006882763584320655,0.009601668363648555
M_winRate_6_bnd_N,Momentum,-0.011932947084842813,0.3797152851681965,5421,-0.013254717640933361,0.5067932253861902,0.004187028068976409,0.7579222250792556,5421,-0.029738050961733674,0.5128348214285714,0.019553663238795607,0.1500112356053005,5421,0.020399062841420266,0.5174851190476191,0.027199886593643276,0.045223819428112974,5421,0.02496053496293748,0.5201860465116279,0.920730035241421,0.8870263846447275,0.6305504033935956,0.2273513638206263,0.027199886593643276,0.011932947084842813,0.004187028068976409,0.019553663238795607,0.027199886593643276
M_winRate_12_bnd_N,Momentum,-0.0036059494367256684,0.7907864813673511,5415,0.013353488944973166,0.5075757575757576,0.004441444208549569,0.7438514522550764,5415,0.012475778631478238,0.5144967682363805,0.022203505517698216,0.10232049002626942,5415,0.014164607276261851,0.5170821791320406,0.021314764922281345,0.11681139070089505,5415,-0.08154580047121944,0.51865533801256,0.9696049148736804,0.8870263846447275,0.5307875420112727,0.2983183208669012,0.022203505517698216,0.0036059494367256684,0.004441444208549569,0.022203505517698216,0.021314764922281345
M_winRate_21_bnd_N,Momentum,-0.002122689804155478,0.8760047033776817,5406,-0.17374734931489702,0.507125670923561,0.0026789579270763315,0.8438850241545962,5406,-0.20606339242928506,0.5136884942656308,0.013275612997423561,0.32910736087654735,5406,-0.23467162472672168,0.5162782093969663,0.005840864421251452,0.6676635417346259,5406,-0.30673501762174504,0.5182238667900092,0.9831099976087642,0.9460401957262092,0.8034091456692185,0.8866571834235832,0.013275612997423561,0.002122689804155478,0.0026789579270763315,0.013275612997423561,0.005840864421251452
L_M_S_obv_21_zsc_N,Liquidity,-0.006625764683713062,0.6262510185222592,5405,-0.06853983955966793,0.49166975194372453,-0.008463820592101354,0.5338653641827129,5405,-0.18929615116095797,0.48529139685476413,0.017638533296889514,0.19478157158196058,5405,-0.19597355317671605,0.4956521739130435,0.01718680023161423,0.20646257963397702,5405,-0.2586539886321023,0.49500370096225016,0.920730035241421,0.7385137537860861,0.6434855590718096,0.4231208422128418,0.017638533296889514,0.006625764683713062,0.008463820592101354,0.017638533296889514,0.01718680023161423
L_M_S_obv_42_zsc_N,Liquidity,0.002246173464680735,0.869119829912359,5384,-0.14952132840550353,0.49916372421482996,0.006693338528395121,0.623412184949709,5384,-0.28687731785107745,0.49647102526002973,0.03543599122300115,0.009312732154439441,5384,-0.2901292835724755,0.5011144130757801,0.02260905445819716,0.0971595198427305,5384,-0.42218122257512664,0.49990711499164037,0.9831099976087642,0.8189755939636792,0.11042239554549624,0.2601367789337623,0.03543599122300115,0.002246173464680735,0.006693338528395121,0.03543599122300115,0.02260905445819716
L_M_S_mfi_6_bnd_N,Liquidity,0.0013314927507660675,0.9230587767415139,5264,0.13333965951446333,0.5085536547433903,0.018837072051372097,0.17178495940317898,5264,0.14066454545637455,0.5166116184184962,0.034509618888939525,0.012281805658083044,5264,0.06765249565923069,0.5152516028754615,0.03333056755837021,0.015591306708062084,5264,-0.043884476246784786,0.5186552662261951,0.9831099976087642,0.39605976751288485,0.11992821995539915,0.12394367429059523,0.034509618888939525,0.0013314927507660675,0.018837072051372097,0.034509618888939525,0.03333056755837021
L_M_S_cmf_6_bnd_N,Liquidity,-0.007305654669609668,0.5907290883936078,5421,-0.0489183964658513,0.48911037283130304,-0.026345266052084825,0.05242542354551839,5421,-0.2123457236218363,0.4805386460062719,-0.03631019579570989,0.007502134316831781,5421,-0.29904915934330856,0.48146098505810736,-0.04644392073799379,0.0006248219065060841,5421,-0.4892130361230457,0.47435424354243544,0.920730035241421,0.25595942083988393,0.09579648435339043,0.010372043648000996,0.04644392073799379,0.007305654669609668,0.026345266052084825,0.03631019579570989,0.04644392073799379
L_M_S_mfi_12_bnd_N,Liquidity,0.004945455167555091,0.7160544064006171,5412,-0.05104360282800228,0.5076723978554262,0.005458694930120256,0.6880621961907184,5412,-0.1045728175377713,0.5144124168514412,0.030205228319102634,0.026277867524343232,5412,-0.10329629878671431,0.5169992609016999,0.016268051542155482,0.23146911661837274,5412,-0.24291155709558737,0.5185732766586583,0.9696049148736804,0.862051119745124,0.21810630045204885,0.4685838214469497,0.030205228319102634,0.004945455167555091,0.005458694930120256,0.030205228319102634,0.016268051542155482
L_M_S_cmf_12_bnd_N,Liquidity,-0.024727139359155378,0.06884337278733961,5415,-0.36620485240885486,0.4866962305986696,-0.045179992915140986,0.0008823591306621422,5415,-0.4707182003806965,0.4773776546629732,-0.04122908378016952,0.002409337023527963,5415,-0.4818728798010892,0.48033240997229915,-0.051194068368286286,0.00016403210063338652,5415,-0.5700579372524511,0.47340229035833026,0.7268995443382483,0.0366179039224789,0.036359085991421985,0.00340366608814277,0.051194068368286286,0.024727139359155378,0.045179992915140986,0.04122908378016952,0.051194068368286286
L_M_S_mfi_21_bnd_N,Liquidity,-0.003672283412779001,0.7872025924872752,5406,-0.2928028748125774,0.507125670923561,-0.002607024514090869,0.8480251515876578,5406,-0.34228168259830566,0.5136884942656308,0.006140185340332,0.6517300446332472,5406,-0.41571381784914346,0.5162782093969663,-0.0012914957527551305,0.9243656942726063,5406,-0.4892951133831954,0.5182238667900092,0.9696049148736804,0.9460401957262092,0.8868521633484934,0.9804422209982994,0.006140185340332,0.003672283412779001,0.002607024514090869,0.006140185340332,0.0012914957527551305
L_M_S_cmf_21_bnd_N,Liquidity,-0.024795596539419682,0.06830832265001825,5406,-0.46033808952651434,0.4895428465667222,-0.04678630581498759,0.0005794065570411055,5406,-0.526628685029082,0.47835738068812433,-0.04768331827255947,0.00045297760723418283,5406,-0.6096456220922842,0.4809470958194599,-0.05233935642387359,0.00011810500174074968,5406,-0.6744682054735508,0.4706753006475486,0.7268995443382483,0.03206049615627451,0.009399285350109294,0.0028007757555663496,0.05233935642387359,0.024795596539419682,0.04678630581498759,0.04768331827255947,0.05233935642387359
M_T_V_adx_6_bnd_N,Trend,0.011248934224883224,0.4074604120399751,5425,0.05871791820548622,0.5077462191073404,0.028759293676874725,0.034157775444086665,5425,0.10302053045491318,0.5146543778801843,0.05406072618228509,6.781715355385266e-05,5425,0.1723593941592318,0.5172350230414746,0.03257393645288324,0.016426270086705393,5425,0.07485949876699856,0.519542772861357,0.920730035241421,0.22365956840284437,0.0028144118724848853,0.12394367429059523,0.05406072618228509,0.011248934224883224,0.028759293676874725,0.05406072618228509,0.03257393645288324
M_T_V_diDiff_6_bnd_N,Trend,-0.013554670029445314,0.3181922866557845,5425,-0.008965988989457472,0.4798967170785688,-0.02146324949842897,0.11395012111295771,5425,-0.21839074169398479,0.4768663594470046,0.01011642104371058,0.45629088694831577,5425,-0.14152399165789833,0.4886635944700461,0.010652685701310234,0.43276980634249074,5425,-0.24612745585532933,0.4876474926253687,0.920730035241421,0.34614060476670194,0.8608786709485695,0.7112850282460739,0.02146324949842897,0.013554670029445314,0.02146324949842897,0.01011642104371058,0.010652685701310234
M_T_V_adx_12_bnd_N,Trend,0.030246584720280505,0.025894096519687368,5425,0.2679656455556056,0.5077462191073404,0.05568149511691559,4.070579171604673e-05,5425,0.2527407308768018,0.5146543778801843,0.06516657138236356,1.5566824530050323e-06,5425,0.2155295861850319,0.5172350230414746,0.06175842958681407,5.311570245402855e-06,5425,0.12507748117908982,0.519542772861357,0.6195419357941294,0.0033785807124318786,0.0001292046435994177,0.0002204301651842185,0.06516657138236356,0.030246584720280505,0.05568149511691559,0.06516657138236356,0.06175842958681407
M_T_V_diDiff_12_bnd_N,Trend,-0.007856501374132017,0.5628975474383462,5425,-0.11889571843878163,0.48413869420877903,-0.015007500886164314,0.2690820443711577,5425,-0.28610142645144904,0.4785253456221198,0.010934436121934826,0.4206985117360278,5425,-0.2582962102272168,0.49216589861751153,0.0028332305882289633,0.8347349077613329,5425,-0.3934292528142413,0.4876474926253687,0.920730035241421,0.5255014043013198,0.8608786709485695,0.9804422209982994,0.015007500886164314,0.007856501374132017,0.015007500886164314,0.010934436121934826,0.0028332305882289633
N_M_cci_6_zsc_N,Normalized,-0.010828933880305671,0.4255797908766815,5416,0.11169678627956477,0.48346573064843895,-0.02125606593631171,0.11778858104378928,5416,-0.16279385501576055,0.47636632200886264,0.001375403652651322,0.9193937429326877,5416,-0.18401608499043204,0.49963072378138845,-0.0027747787795704953,0.8382293444985196,5416,-0.29432779969355155,0.48901200369344416,0.920730035241421,0.3491590080940897,0.9659453248533301,0.9804422209982994,0.02125606593631171,0.010828933880305671,0.02125606593631171,0.001375403652651322,0.0027747787795704953
N_M_cci_12_zsc_N,Normalized,-0.018621179393815832,0.171099218458306,5404,-0.08549862112554689,0.48250324014071466,-0.024561377415658114,0.07101081928484121,5404,-0.22609195367245702,0.47483345669874166,0.0008542999280977449,0.9499363588403227,5404,-0.20520896293700078,0.49074759437453735,-0.008642166458282047,0.525319502080792,5404,-0.3877090267482892,0.4810290579307792,0.9013828165571316,0.28563041170967773,0.9674198501073226,0.7932130318493033,0.024561377415658114,0.018621179393815832,0.024561377415658114,0.0008542999280977449,0.008642166458282047
N_M_cci_21_zsc_N,Normalized,-0.00716661954365749,0.5990005017565171,5386,-0.016397276138244387,0.48671744380456994,-0.01114170831178526,0.41363214503586476,5386,-0.14796034583177523,0.48143334571110286,0.008113479709105474,0.5516330812945887,5386,-0.20643334864267096,0.4912736724842183,-0.01336050881754848,0.3269205250509504,5386,-0.4162223401381158,0.48449396471680595,0.920730035241421,0.673166039960329,0.8868521633484934,0.5835355608436319,0.01336050881754848,0.00716661954365749,0.01114170831178526,0.008113479709105474,0.01336050881754848
L_S_oiVolumeRatio_6_rat_N,Liquidity,-0.01285442825740348,0.34401625187597473,5421,-0.29344416830718956,0.5073827980804725,-0.02280070728730955,0.09323221428886262,5421,-0.3625026088285266,0.5142962553034496,-0.01840982982538483,0.17533125868162505,5421,-0.27553732865860026,0.5170632724589559,-0.023394850535053382,0.08500768315542155,5421,-0.15093372988230633,0.5191881918819188,0.920730035241421,0.31584790963165704,0.63271715089456,0.25198706078214245,0.023394850535053382,0.01285442825740348,0.02280070728730955,0.01840982982538483,0.023394850535053382
L_S_oiVolumeRatio_12_rat_N,Liquidity,-0.010020022154330012,0.46100773910975934,5415,-0.1399347739205773,0.5075757575757576,-0.014463455443639268,0.28727087139768864,5415,-0.15071760420947578,0.5144967682363805,-0.009795283274035052,0.4711228579081844,5415,-0.12144054081119021,0.5170821791320406,-0.023537470590278255,0.08329413856202977,5415,-0.12677890892270519,0.51865533801256,0.920730035241421,0.5420452525607781,0.8608786709485695,0.25198706078214245,0.023537470590278255,0.010020022154330012,0.014463455443639268,0.009795283274035052,0.023537470590278255
L_S_oiVolumeRatio_21_rat_N,Liquidity,-0.005527020150996746,0.6845324116204695,5406,-0.14286521801195953,0.507125670923561,-0.010303864969882748,0.44878522445127256,5406,-0.1942529605350738,0.5136884942656308,-0.007352153571705262,0.5888845917416963,5406,-0.16109909271641884,0.5162782093969663,-0.024286413576766218,0.07417680851419393,5406,-0.11696153042089923,0.5182238667900092,0.9629862739745588,0.6988689543262817,0.8868521633484934,0.25129286149706515,0.024286413576766218,0.005527020150996746,0.010303864969882748,0.007352153571705262,0.024286413576766218
S_longShortRatio_rat_N,Sentiment,-0.02057167531090572,0.14655564793002715,4982,-0.2704460817125485,0.5048192771084338,-0.026746835064762317,0.05906040354228057,4982,-0.24373087483755312,0.5130469690887194,-0.035987331883784876,0.011076075234356959,4982,-0.11675309798083842,0.5150541951023685,-0.044012572205374474,0.0018881873463760432,4982,0.038293406313580594,0.5181690423609717,0.8380914607174191,0.2670269021726531,0.11491428055645345,0.026119924958201934,0.044012572205374474,0.02057167531090572,0.026746835064762317,0.035987331883784876,0.044012572205374474
S_N_longShortZscore_21_zsc_N,Sentiment,-0.023770483455088812,0.09474871679511962,4942,-0.4138543223327971,0.49696356275303644,-0.039000711614921454,0.006105245591135699,4942,-0.5533358646203533,0.4975718332658843,-0.047887959384560974,0.0007583286628384007,4942,-0.4606646162060814,0.49028733306353706,-0.03839107693780543,0.006951047949533334,4942,-0.24969551239073073,0.4946367132159482,0.7268995443382483,0.09213370619350236,0.01258825580311745,0.08733902862777658,0.047887959384560974,0.023770483455088812,0.039000711614921454,0.047887959384560974,0.03839107693780543
